#run       TimeResoRight[ps]    TimeResoErrRight[ps]        TimeResoLeft[ps]     TimeResoErrLeft[ps]       TimeResoMeanR[ps]    TimeResoErrMeanR[ps]       TimeResoMeanL[ps]    TimeResoErrMeanL[ps]    TimeResoRightAmp[ps] TimeResoErrRightAmp[ps]     TimeResoLeftAmp[ps]  TimeResoErrLeftAmp[ps]    TimeResoMeanAmpR[ps] TimeResoErrMeanAmpR[ps]    TimeResoMeanAmpL[ps] TimeResoErrMeanAmpL[ps]           Efficiency[%]        EfficiencyR[%]       EfficiencyL[%]       EfficiencyAmp[%]
  51                 127.415                 2.04799                 152.002                 3.47076                 98.9831                 1.16098                 102.009                 1.24912                 126.939                 2.10922                  158.98                  3.8165                 102.439                 1.28131                 103.772                 1.32968                 35.3525                 90.9098                 38.3086                  12.381
  52                 97.7819                0.628619                 109.526                0.806037                 83.0822                0.440429                 83.2207                0.442858                 95.8389                0.627099                 114.341                0.924088                 82.7243                0.460761                 82.7064                0.462824                  98.615                 98.8123                  98.764                 12.1226
  53                 106.405                0.756064                 112.384                0.891352                 84.1953                0.452048                 84.3835                0.455364                  108.44                0.794822                 116.838                 1.00643                 86.8811                0.502842                 86.6915                0.498828                 95.1222                 96.5836                 95.5403                 12.2442
  54                 118.454                  1.3236                 440.276                 104.851                 647.135                 235.147                 455.195                 80.1535                  115.11                 1.24395                 523.738                 176.602                 897.673                  924.32                 716.948                  307.66                  55.451                 94.9735                 59.1621                 12.5005
  55                 114.763                  1.2107                 122.293                 1.48302                  92.408                0.723491                 90.0265                0.710332                 120.732                 1.36702                 142.216                 2.18883                 91.2335                0.714712                 90.6697                 0.71088                 58.3822                 94.2365                 62.5994                 89.5092
  56                 109.269                 1.04486                 129.558                 1.68409                 91.5858                0.720712                 92.1652                0.755616                 122.029                 1.33834                 132.287                 1.78915                  90.373                0.696693                 94.6174                0.746916                 60.0318                 97.4254                 62.2762                 93.8599
  57                 110.728                 1.08991                  123.93                 1.45787                 93.1638                0.735721                 92.8507                0.759844                 105.787                0.994999                 133.983                 1.82354                 95.8837                0.888329                 95.7894                0.882863                  61.466                 97.7931                 63.4207                 12.3626
  58                 106.616                 1.02638                 121.055                 1.41002                 91.1326                0.712307                  87.629                 0.68904                 102.593                0.995901                 127.748                 1.63325                 90.8631                0.782594                 90.4368                0.779645                 61.1294                 97.6739                 63.2309                  12.509
  59                 94.0113                 2.81341                 111.156                  4.8234                 90.4764                 2.93528                 87.4567                 2.96681                  94.876                 3.08039                 119.433                 5.95764                 99.9018                 3.93147                 92.8016                 3.55464                 61.3833                 99.1354                 62.0749                 13.3718
  61                  775.88                 398.805                 122.634                 899.874                 290.329                 583.921                 33.4458                  245.42                  775.88                 398.805                  258.77                 1700.93                 144.932                 1063.48                 251.598                 1992.12                    -nan                    -nan                    -nan                    -nan
  62                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                    -nan                    -nan                    -nan                    -nan
  65                 1423.87                 1423.99                 5.57429                 40.9034                 734.817                 727.834                 1413.36                 711.204                 1155.51                 870.446                 785.419                 735.384                 477.106                 281.665                 171.608                 205.882                      60                      60                     100                      30
  67                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                0.156231                0.252374                  25.009                 16.7288
  68                  119.24                 2.58561                 130.243                 3.62668                 95.0161                  1.5743                 89.9936                  1.4654                 119.058                 2.66625                 145.357                 4.82788                  93.311                 1.61851                 93.6912                 1.63468                 60.2512                 88.5371                  70.069                 17.0883
  69                 119.864                 2.49633                 137.289                 3.75968                 93.9665                 1.38825                 91.7664                  1.3952                  118.11                 2.39468                 149.416                 4.60979                 100.555                 1.75292                 99.2771                 1.70538                  59.744                 84.1939                  74.155                 38.9185
  70                       0                       0                       0                       0                 100.337                  736.26                 100.337                  736.26                  258.76                 1702.24                       0                       0                  258.77                 1700.95                  258.77                 1700.95                      75                      75                     100                      25
  72                 111.926                 2.12534                 115.246                 2.19481                 90.9243                 1.27191                 80.5759                0.962523                  113.51                 2.20546                 138.883                 3.90955                 89.8169                 1.22798                 90.2624                  1.2364                 65.5831                 96.6233                 67.1141                 41.6107
  73                 94.6882                 1.60615                 134.819                 4.15744                 101.871                 2.16036                 93.3223                 1.67911                 97.3562                 2.08111                 147.625                 6.05248                 101.964                 2.11828                 97.7712                 1.86468                 68.5894                 98.8851                 69.0015                 40.8386
  76                  103.02                 1.44394                 135.094                 2.89783                 108.774                 1.63626                 100.887                 1.43738                 101.443                   1.407                 148.869                  3.9291                 114.178                 1.96571                 117.066                 2.05563                 73.5065                 99.8611                 73.6133                 46.4465
  79                 122.063                  3.6698                 161.054                 8.08791                 92.2849                 1.84195                 93.0022                 1.86214                 126.033                 3.87576                 184.766                  12.415                 97.3816                 2.04503                 98.3907                 2.15238                 25.6829                 90.5284                  27.004                 41.2897
  81                 138.717                 6.86993                 156.857                 11.8122                 95.1598                  2.6532                 98.6151                 3.12608                 120.989                 4.76986                 142.561                 9.02479                  109.95                 4.12005                 162.363                  19.527                 13.4209                 68.3717                 16.8935                 44.0404
  82                 121.265                 2.99266                 157.103                 6.49613                 93.6151                 1.53238                 92.0252                 1.50869                 125.811                 3.35148                 159.712                 6.50883                 128.059                 5.66112                 97.3703                 1.71632                 30.8238                  92.813                 32.2822                 43.6342
  85                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                0.298211                 3.28032                0.795229                 19.1849
  86                 109.777                 1.75188                 127.059                 2.66843                  100.21                 1.44311                 94.5788                 1.31946                  107.99                 1.70778                 155.603                 4.58013                 103.074                 1.60549                 99.7172                 1.51864                 62.4629                 99.5803                 62.6881                 15.0988
